request_id,task_id,department,corridor_id,requested_start,requested_end,block_type,status
BR003914,TASK93449,Engineering,KGP-VSKP,2026-06-03 22:45,2026-06-04 00:44,Bridge Inspection Block,Approved
BR003915,TASK91829,S&T,NDLS-ASR,2026-06-03 23:00,2026-06-04 01:33,Cable Block,Rejected
BR003916,TASK77257,Traction,BPL-JHS,2026-06-03 23:30,2026-06-04 01:36,Traction Feed Block,Requested
BR003917,TASK24052,S&T,ST-BCT,2026-06-03 23:30,2026-06-04 01:07,Interlocking Testing Block,Requested
BR003918,TASK59232,Traction,BRC-ST,2026-06-03 23:45,2026-06-04 01:27,OHE Maintenance Block,Approved
BR003919,TASK57944,S&T,SBC-MAS,2026-06-04 00:00,2026-06-04 01:33,Cable Block,Completed
BR003920,TASK19550,S&T,VSKP-BZA,2026-06-04 00:15,2026-06-04 02:57,Interlocking Testing Block,Cancelled
BR003921,TASK57334,Engineering,BSR-BPL,2026-06-04 00:30,2026-06-04 03:36,Track Renewal Block,Approved
BR003922,TASK60270,S&T,CSMT-BSR,2026-06-04 00:30,2026-06-04 04:35,Signal Maintenance Block,Approved
BR003923,TASK31034,Engineering,JP-ADI,2026-06-04 00:45,2026-06-04 03:05,Bridge Inspection Block,Approved
BR003924,TASK77025,Traction,BRC-ST,2026-06-04 00:45,2026-06-04 02:07,Power Block,Rejected
BR003925,TASK55602,Traction,ADI-BRC,2026-06-04 00:45,2026-06-04 02:05,OHE Maintenance Block,Completed
BR003926,TASK54783,Engineering,UBL-PUNE,2026-06-04 01:15,2026-06-04 06:03,Non-Interlocking Block,Approved
BR003927,TASK98530,S&T,HWH-NJP,2026-06-04 01:15,2026-06-04 03:48,Cable Block,Approved
BR003928,TASK68176,Traction,NDLS-GZB,2026-06-04 01:30,2026-06-04 03:20,OHE Maintenance Block,Requested
BR003929,TASK63959,S&T,MAS-JTJ,2026-06-04 01:45,2026-06-04 03:23,Cable Block,Requested
BR003930,TASK89054,S&T,VSKP-BZA,2026-06-04 01:45,2026-06-04 06:07,Cable Block,Approved
BR003931,TASK83233,Traction,HWH-NJP,2026-06-04 10:15,2026-06-04 10:58,Traction Feed Block,Requested
BR003932,TASK68853,Traction,BRC-ST,2026-06-04 11:00,2026-06-04 11:45,Traction Feed Block,Requested
BR003933,TASK50304,Traction,MGS-HWH,2026-06-04 11:15,2026-06-04 12:07,OHE Maintenance Block,Requested
BR003934,TASK64522,Engineering,MGS-HWH,2026-06-04 12:45,2026-06-04 14:23,Track Renewal Block,Approved
BR003935,TASK84437,Engineering,BZA-MAS,2026-06-04 13:45,2026-06-04 15:31,Non-Interlocking Block,Rejected
BR003936,TASK48658,Engineering,BZA-SC,2026-06-04 15:00,2026-06-04 16:05,Non-Interlocking Block,Completed
BR003937,TASK59914,Traction,HWH-KGP,2026-06-04 22:00,2026-06-05 00:03,OHE Maintenance Block,Approved
BR003938,TASK38928,Engineering,ST-BCT,2026-06-04 22:00,2026-06-04 23:32,Non-Interlocking Block,Rejected
BR003939,TASK27949,Engineering,GZB-CNB,2026-06-04 22:15,2026-06-04 23:17,Non-Interlocking Block,Approved
BR003940,TASK24589,S&T,CNB-ALD,2026-06-04 22:30,2026-06-05 02:29,Cable Block,Approved
BR003941,TASK42418,Engineering,BZA-MAS,2026-06-04 22:45,2026-06-05 03:41,Bridge Inspection Block,Approved
BR003942,TASK64439,Engineering,GZB-CNB,2026-06-04 23:00,2026-06-05 03:23,Track Renewal Block,Requested
BR003943,TASK54728,S&T,HWH-KGP,2026-06-04 23:45,2026-06-05 02:19,Signal Maintenance Block,Approved
BR003944,TASK58500,Engineering,SBC-UBL,2026-06-05 00:30,2026-06-05 05:13,Non-Interlocking Block,Requested
BR003945,TASK74776,S&T,BZA-SC,2026-06-05 00:45,2026-06-05 01:59,Signal Maintenance Block,Approved
BR003946,TASK50177,Engineering,NJP-GHY,2026-06-05 01:00,2026-06-05 03:43,Bridge Inspection Block,Rejected
BR003947,TASK92535,S&T,ALD-MGS,2026-06-05 01:00,2026-06-05 04:40,Interlocking Testing Block,Rejected
BR003948,TASK78702,S&T,ST-BCT,2026-06-05 01:15,2026-06-05 05:18,Interlocking Testing Block,Cancelled
BR003949,TASK22071,Engineering,BPL-JHS,2026-06-05 01:15,2026-06-05 03:50,Non-Interlocking Block,Approved
BR003950,TASK44365,Engineering,ADI-BRC,2026-06-05 01:30,2026-06-05 02:33,Bridge Inspection Block,Approved
BR003951,TASK31277,Traction,BRC-ST,2026-06-05 01:30,2026-06-05 02:47,OHE Maintenance Block,Approved
BR003952,TASK73904,Engineering,ST-BCT,2026-06-05 01:45,2026-06-05 06:37,Traffic Block,Approved
BR003953,TASK30054,Engineering,CNB-ALD,2026-06-05 10:45,2026-06-05 11:55,Bridge Inspection Block,Approved
BR003954,TASK81870,Engineering,CNB-ALD,2026-06-05 15:30,2026-06-05 17:13,Bridge Inspection Block,Approved
BR003955,TASK51728,Engineering,SBC-MAS,2026-06-05 22:00,2026-06-06 02:16,Non-Interlocking Block,Requested
BR003956,TASK53034,S&T,SBC-MAS,2026-06-05 22:00,2026-06-06 01:31,Signal Maintenance Block,Requested
BR003957,TASK80111,S&T,UBL-PUNE,2026-06-05 22:00,2026-06-06 00:10,Interlocking Testing Block,Approved
BR003958,TASK21872,Traction,NDLS-ASR,2026-06-05 22:15,2026-06-05 23:43,OHE Maintenance Block,Approved
BR003959,TASK11428,Traction,SBC-UBL,2026-06-05 22:15,2026-06-06 02:35,Power Block,Approved
BR003960,TASK28108,Engineering,ADI-BRC,2026-06-05 22:30,2026-06-06 01:19,Track Renewal Block,Rejected
BR003961,TASK46758,S&T,SBC-MAS,2026-06-05 23:00,2026-06-06 00:28,Interlocking Testing Block,Approved
BR003962,TASK70088,Engineering,ADI-BRC,2026-06-05 23:30,2026-06-06 01:58,Non-Interlocking Block,Completed
BR003963,TASK88403,S&T,BSP-R,2026-06-06 00:00,2026-06-06 04:59,Interlocking Testing Block,Approved
BR003964,TASK54638,Engineering,JTJ-SBC,2026-06-06 00:00,2026-06-06 01:06,Bridge Inspection Block,Requested
BR003965,TASK35361,Engineering,ALD-MGS,2026-06-06 00:30,2026-06-06 02:15,Traffic Block,Approved
BR003966,TASK72786,Engineering,BPL-JHS,2026-06-06 00:30,2026-06-06 05:22,Traffic Block,Approved
BR003967,TASK58590,Traction,BRC-ST,2026-06-06 00:45,2026-06-06 04:31,OHE Maintenance Block,Approved
BR003968,TASK83563,S&T,CSMT-BSR,2026-06-06 00:45,2026-06-06 03:54,Cable Block,Completed
BR003969,TASK19629,Engineering,BZA-MAS,2026-06-06 01:15,2026-06-06 03:49,Non-Interlocking Block,Requested
BR003970,TASK29773,Traction,ST-BCT,2026-06-06 01:30,2026-06-06 04:09,Traction Feed Block,Completed
BR003971,TASK41544,Traction,ALD-MGS,2026-06-06 01:45,2026-06-06 04:29,Traction Feed Block,Rejected
BR003972,TASK21797,Traction,BSP-R,2026-06-06 10:15,2026-06-06 11:30,Traction Feed Block,Rejected
BR003973,TASK26990,S&T,BPL-JHS,2026-06-06 10:30,2026-06-06 11:54,Cable Block,Approved
BR003974,TASK46454,Engineering,VSKP-BZA,2026-06-06 10:30,2026-06-06 12:01,Traffic Block,Approved
BR003975,TASK10045,Engineering,SBC-UBL,2026-06-06 11:30,2026-06-06 13:05,Non-Interlocking Block,Approved
BR003976,TASK59323,S&T,NJP-GHY,2026-06-06 12:00,2026-06-06 13:44,Interlocking Testing Block,Requested
BR003977,TASK63125,Traction,UBL-PUNE,2026-06-06 14:00,2026-06-06 15:00,Traction Feed Block,Requested
BR003978,TASK82542,Engineering,UBL-PUNE,2026-06-06 14:45,2026-06-06 15:37,Traffic Block,Requested
BR003979,TASK61593,Engineering,GZB-CNB,2026-06-06 22:00,2026-06-07 00:19,Track Renewal Block,Approved
BR003980,TASK54077,S&T,GZB-CNB,2026-06-06 22:15,2026-06-07 01:42,Signal Maintenance Block,Approved
BR003981,TASK59318,Engineering,MAS-JTJ,2026-06-06 22:45,2026-06-07 01:08,Track Renewal Block,Approved
BR003982,TASK81283,Engineering,MAS-JTJ,2026-06-06 23:15,2026-06-07 03:02,Non-Interlocking Block,Approved
BR003983,TASK65537,S&T,NDLS-GZB,2026-06-06 23:15,2026-06-07 02:30,Cable Block,Completed
BR003984,TASK86625,Traction,CNB-ALD,2026-06-06 23:15,2026-06-07 03:32,OHE Maintenance Block,Approved
BR003985,TASK82885,S&T,NDLS-UMB,2026-06-06 23:45,2026-06-07 01:27,Signal Maintenance Block,Approved
BR003986,TASK34100,Engineering,ADI-BRC,2026-06-07 00:00,2026-06-07 01:00,Track Renewal Block,Approved
BR003987,TASK16214,Engineering,JP-ADI,2026-06-07 00:00,2026-06-07 04:55,Traffic Block,Requested
BR003988,TASK59611,S&T,BPL-JHS,2026-06-07 01:00,2026-06-07 02:38,Cable Block,Approved
BR003989,TASK97920,Traction,JU-JP,2026-06-07 01:00,2026-06-07 03:42,OHE Maintenance Block,Approved
BR003990,TASK15340,S&T,BRC-ST,2026-06-07 01:15,2026-06-07 04:30,Interlocking Testing Block,Approved
BR003991,TASK46790,S&T,KGP-VSKP,2026-06-07 01:30,2026-06-07 03:45,Cable Block,Requested
BR003992,TASK26845,S&T,GZB-CNB,2026-06-07 01:30,2026-06-07 04:43,Signal Maintenance Block,Approved
BR003993,TASK22059,Traction,HWH-KGP,2026-06-07 12:45,2026-06-07 14:22,Power Block,Approved
BR003994,TASK18706,S&T,MGS-HWH,2026-06-07 13:45,2026-06-07 15:00,Interlocking Testing Block,Approved
BR003995,TASK11782,Engineering,BRC-ST,2026-06-07 14:15,2026-06-07 15:19,Bridge Inspection Block,Approved
BR003996,TASK21256,S&T,BZA-SC,2026-06-07 22:30,2026-06-08 02:49,Signal Maintenance Block,Approved
BR003997,TASK68297,Engineering,MGS-HWH,2026-06-07 22:45,2026-06-08 03:35,Bridge Inspection Block,Cancelled
BR003998,TASK27968,Traction,MGS-HWH,2026-06-07 23:15,2026-06-08 00:34,Traction Feed Block,Completed
BR003999,TASK17617,Engineering,CSMT-BSR,2026-06-07 23:30,2026-06-08 01:57,Traffic Block,Approved
BR004000,TASK48659,S&T,ALD-MGS,2026-06-07 23:30,2026-06-08 02:22,Signal Maintenance Block,Approved
BR004001,TASK88769,Traction,VSKP-BZA,2026-06-07 23:45,2026-06-08 02:29,Power Block,Requested
BR004002,TASK17019,Engineering,BSR-BPL,2026-06-08 00:15,2026-06-08 03:10,Traffic Block,Rejected
BR004003,TASK50253,S&T,HWH-KGP,2026-06-08 01:15,2026-06-08 04:08,Interlocking Testing Block,Rejected
BR004004,TASK63789,S&T,NDLS-GZB,2026-06-08 01:15,2026-06-08 05:58,Cable Block,Approved
BR004005,TASK51395,Engineering,MGS-HWH,2026-06-08 01:15,2026-06-08 05:58,Bridge Inspection Block,Completed
BR004006,TASK19326,S&T,BSP-R,2026-06-08 01:45,2026-06-08 05:05,Interlocking Testing Block,Completed
BR004007,TASK34278,Traction,BPL-JHS,2026-06-08 12:15,2026-06-08 12:57,Power Block,Approved
BR004008,TASK67305,Engineering,ST-BCT,2026-06-08 12:45,2026-06-08 13:17,Traffic Block,Completed
BR004009,TASK33970,Engineering,SBC-MAS,2026-06-08 13:30,2026-06-08 14:25,Non-Interlocking Block,Rejected
BR004010,TASK31433,Engineering,CSMT-BSR,2026-06-08 14:30,2026-06-08 16:13,Bridge Inspection Block,Approved
BR004011,TASK44098,Traction,JP-ADI,2026-06-08 15:45,2026-06-08 16:25,OHE Maintenance Block,Approved
BR004012,TASK25290,Engineering,SC-NGP,2026-06-08 22:15,2026-06-08 23:50,Non-Interlocking Block,Approved
BR004013,TASK18670,Engineering,NDLS-JHS,2026-06-08 23:15,2026-06-09 04:04,Non-Interlocking Block,Approved
BR004014,TASK94610,S&T,ST-BCT,2026-06-08 23:15,2026-06-09 04:07,Interlocking Testing Block,Approved
BR004015,TASK37103,S&T,HWH-NJP,2026-06-08 23:45,2026-06-09 04:06,Interlocking Testing Block,Approved
BR004016,TASK29703,Engineering,MGS-HWH,2026-06-09 00:15,2026-06-09 04:08,Bridge Inspection Block,Approved
BR004017,TASK29158,Engineering,ADI-BRC,2026-06-09 00:15,2026-06-09 03:19,Non-Interlocking Block,Requested
BR004018,TASK37675,Traction,MGS-HWH,2026-06-09 00:15,2026-06-09 02:42,Traction Feed Block,Completed
BR004019,TASK43033,Engineering,JU-JP,2026-06-09 00:15,2026-06-09 05:03,Traffic Block,Approved
BR004020,TASK11158,Traction,CNB-ALD,2026-06-09 00:45,2026-06-09 02:18,Traction Feed Block,Approved
BR004021,TASK48914,Traction,BZA-MAS,2026-06-09 00:45,2026-06-09 02:34,Traction Feed Block,Completed
BR004022,TASK36979,Engineering,NDLS-UMB,2026-06-09 01:00,2026-06-09 02:58,Track Renewal Block,Completed
BR004023,TASK76984,Engineering,ST-BCT,2026-06-09 01:15,2026-06-09 05:29,Track Renewal Block,Approved
BR004024,TASK86509,Engineering,SBC-MAS,2026-06-09 01:45,2026-06-09 03:05,Non-Interlocking Block,Approved
BR004025,TASK48916,Traction,NDLS-UMB,2026-06-09 01:45,2026-06-09 05:22,OHE Maintenance Block,Completed
BR004026,TASK93373,Traction,BSR-BPL,2026-06-09 11:30,2026-06-09 12:26,Power Block,Approved
BR004027,TASK14311,S&T,SBC-MAS,2026-06-09 11:30,2026-06-09 13:09,Interlocking Testing Block,Approved
BR004028,TASK17043,Traction,BPL-JHS,2026-06-09 12:15,2026-06-09 12:55,OHE Maintenance Block,Approved
BR004029,TASK79125,S&T,GZB-CNB,2026-06-09 12:45,2026-06-09 14:35,Cable Block,Approved
BR004030,TASK74111,Engineering,BSR-BPL,2026-06-09 14:15,2026-06-09 14:58,Bridge Inspection Block,Approved
BR004031,TASK78027,Traction,NJP-GHY,2026-06-09 22:00,2026-06-10 02:31,Power Block,Cancelled
BR004032,TASK28654,S&T,NDLS-JHS,2026-06-09 22:00,2026-06-10 02:48,Interlocking Testing Block,Completed
BR004033,TASK91614,S&T,ADI-BRC,2026-06-09 22:00,2026-06-10 01:51,Interlocking Testing Block,Rejected
BR004034,TASK16789,Traction,ADI-BRC,2026-06-09 22:00,2026-06-10 01:05,Traction Feed Block,Completed
BR004035,TASK13354,Traction,MGS-HWH,2026-06-09 22:30,2026-06-10 00:32,Power Block,Rejected
BR004036,TASK11141,S&T,SBC-MAS,2026-06-09 22:45,2026-06-10 03:13,Cable Block,Approved
BR004037,TASK31674,S&T,NDLS-GZB,2026-06-09 22:45,2026-06-10 01:29,Cable Block,Completed
BR004038,TASK29310,Traction,UBL-PUNE,2026-06-09 22:45,2026-06-10 03:44,Power Block,Completed
BR004039,TASK49943,Traction,SC-NGP,2026-06-09 23:30,2026-06-10 03:36,Traction Feed Block,Rejected
BR004040,TASK48916,Engineering,GZB-CNB,2026-06-09 23:30,2026-06-10 03:23,Non-Interlocking Block,Approved
BR004041,TASK10639,S&T,JP-ADI,2026-06-09 23:30,2026-06-10 00:56,Signal Maintenance Block,Approved
BR004042,TASK37011,S&T,BZA-MAS,2026-06-09 23:45,2026-06-10 04:37,Cable Block,Approved
BR004043,TASK97931,S&T,NDLS-GZB,2026-06-09 23:45,2026-06-10 00:47,Interlocking Testing Block,Approved
BR004044,TASK39234,Traction,BRC-ST,2026-06-09 23:45,2026-06-10 01:18,Traction Feed Block,Completed
BR004045,TASK68287,Traction,GZB-CNB,2026-06-10 00:00,2026-06-10 01:07,OHE Maintenance Block,Approved
BR004046,TASK10080,Engineering,DLI-JU,2026-06-10 00:00,2026-06-10 03:05,Track Renewal Block,Approved
BR004047,TASK30413,S&T,SC-NGP,2026-06-10 00:15,2026-06-10 03:01,Interlocking Testing Block,Requested
BR004048,TASK62959,S&T,SC-NGP,2026-06-10 00:15,2026-06-10 01:19,Signal Maintenance Block,Requested
BR004049,TASK99762,Engineering,GZB-CNB,2026-06-10 00:15,2026-06-10 03:55,Traffic Block,Approved
BR004050,TASK47606,Engineering,BSR-BPL,2026-06-10 00:45,2026-06-10 02:14,Non-Interlocking Block,Rejected
BR004051,TASK95950,S&T,UBL-PUNE,2026-06-10 01:00,2026-06-10 03:38,Interlocking Testing Block,Requested
BR004052,TASK45561,Engineering,ADI-BRC,2026-06-10 01:45,2026-06-10 03:36,Traffic Block,Approved
BR004053,TASK95337,Engineering,NJP-GHY,2026-06-10 11:15,2026-06-10 11:48,Traffic Block,Approved
BR004054,TASK49547,Engineering,MAS-JTJ,2026-06-10 12:15,2026-06-10 13:07,Bridge Inspection Block,Rejected
BR004055,TASK35397,Engineering,HWH-NJP,2026-06-10 12:30,2026-06-10 13:35,Non-Interlocking Block,Requested
BR004056,TASK24931,Traction,JTJ-SBC,2026-06-10 13:00,2026-06-10 14:24,OHE Maintenance Block,Approved
BR004057,TASK61925,S&T,BSP-R,2026-06-10 13:45,2026-06-10 14:54,Interlocking Testing Block,Approved
BR004058,TASK73787,Engineering,NJP-GHY,2026-06-10 14:15,2026-06-10 14:55,Track Renewal Block,Approved
BR004059,TASK88497,Traction,CNB-ALD,2026-06-10 15:15,2026-06-10 16:35,OHE Maintenance Block,Approved
BR004060,TASK75678,Engineering,CSMT-BSR,2026-06-10 22:00,2026-06-11 01:02,Traffic Block,Completed
BR004061,TASK52382,S&T,NDLS-JHS,2026-06-10 22:00,2026-06-10 23:41,Signal Maintenance Block,Approved
BR004062,TASK62275,Engineering,MGS-HWH,2026-06-10 22:00,2026-06-11 02:26,Non-Interlocking Block,Approved
BR004063,TASK38793,Engineering,MGS-HWH,2026-06-10 22:00,2026-06-11 02:25,Non-Interlocking Block,Approved
BR004064,TASK59809,Engineering,ADI-BRC,2026-06-10 22:30,2026-06-11 01:58,Non-Interlocking Block,Requested
BR004065,TASK84162,Traction,MGS-HWH,2026-06-10 23:15,2026-06-11 03:41,Power Block,Approved
BR004066,TASK69033,S&T,JP-ADI,2026-06-11 00:00,2026-06-11 02:10,Signal Maintenance Block,Approved
BR004067,TASK79597,Engineering,JU-JP,2026-06-11 00:00,2026-06-11 01:55,Non-Interlocking Block,Approved
BR004068,TASK11229,Engineering,NGP-BSP,2026-06-11 00:00,2026-06-11 03:56,Non-Interlocking Block,Approved
BR004069,TASK51788,Traction,DLI-JU,2026-06-11 00:00,2026-06-11 03:41,Power Block,Approved
BR004070,TASK90938,Traction,NGP-BSP,2026-06-11 00:15,2026-06-11 04:07,OHE Maintenance Block,Completed
BR004071,TASK93088,Traction,MGS-HWH,2026-06-11 00:30,2026-06-11 02:58,Traction Feed Block,Approved
BR004072,TASK77508,Engineering,NDLS-GZB,2026-06-11 01:00,2026-06-11 04:08,Traffic Block,Approved
BR004073,TASK23579,S&T,BSR-BPL,2026-06-11 01:00,2026-06-11 05:45,Signal Maintenance Block,Rejected
BR004074,TASK83005,Traction,NDLS-UMB,2026-06-11 01:15,2026-06-11 03:36,Power Block,Approved
BR004075,TASK28543,Traction,NDLS-GZB,2026-06-11 01:30,2026-06-11 06:13,Traction Feed Block,Approved
BR004076,TASK43436,Engineering,ADI-BRC,2026-06-11 01:30,2026-06-11 04:16,Bridge Inspection Block,Approved
BR004077,TASK43232,Traction,MGS-HWH,2026-06-11 01:30,2026-06-11 02:56,Power Block,Completed
BR004078,TASK18926,Traction,ADI-BRC,2026-06-11 01:30,2026-06-11 03:15,Power Block,Approved
BR004079,TASK60607,Engineering,MGS-HWH,2026-06-11 01:45,2026-06-11 05:08,Traffic Block,Rejected
BR004080,TASK90697,Engineering,CNB-ALD,2026-06-11 01:45,2026-06-11 06:13,Non-Interlocking Block,Approved
BR004081,TASK84438,S&T,BPL-JHS,2026-06-11 11:30,2026-06-11 13:10,Interlocking Testing Block,Approved
BR004082,TASK87874,S&T,BSR-BPL,2026-06-11 12:45,2026-06-11 13:51,Cable Block,Completed
BR004083,TASK30461,Traction,NDLS-JHS,2026-06-11 22:30,2026-06-12 02:24,Power Block,Approved
BR004084,TASK67577,Engineering,SC-NGP,2026-06-11 22:45,2026-06-12 00:55,Track Renewal Block,Approved
BR004085,TASK45928,Traction,KGP-VSKP,2026-06-11 22:45,2026-06-12 02:44,Power Block,Approved
BR004086,TASK47353,Traction,GZB-CNB,2026-06-11 23:15,2026-06-12 04:11,OHE Maintenance Block,Approved
BR004087,TASK77657,Engineering,HWH-KGP,2026-06-11 23:45,2026-06-12 01:39,Traffic Block,Cancelled
BR004088,TASK71391,Engineering,JTJ-SBC,2026-06-11 23:45,2026-06-12 01:31,Track Renewal Block,Approved
BR004089,TASK73088,Traction,JTJ-SBC,2026-06-11 23:45,2026-06-12 01:54,OHE Maintenance Block,Completed
BR004090,TASK10364,Engineering,DLI-JU,2026-06-12 00:00,2026-06-12 02:46,Track Renewal Block,Requested
BR004091,TASK18198,Traction,BZA-MAS,2026-06-12 00:15,2026-06-12 03:57,Power Block,Approved
BR004092,TASK78244,S&T,NDLS-ASR,2026-06-12 00:30,2026-06-12 05:21,Signal Maintenance Block,Approved
BR004093,TASK63891,S&T,DLI-JU,2026-06-12 00:45,2026-06-12 05:40,Interlocking Testing Block,Approved
BR004094,TASK89423,Traction,BRC-ST,2026-06-12 01:00,2026-06-12 03:21,OHE Maintenance Block,Approved
BR004095,TASK95706,Engineering,CSMT-BSR,2026-06-12 01:00,2026-06-12 02:02,Track Renewal Block,Requested
BR004096,TASK83462,Engineering,SBC-UBL,2026-06-12 01:15,2026-06-12 03:31,Traffic Block,Approved
BR004097,TASK44820,Engineering,HWH-KGP,2026-06-12 01:30,2026-06-12 04:11,Bridge Inspection Block,Approved
BR004098,TASK94741,Traction,NDLS-GZB,2026-06-12 01:30,2026-06-12 06:08,OHE Maintenance Block,Approved
BR004099,TASK71177,Traction,KGP-VSKP,2026-06-12 01:45,2026-06-12 04:47,Power Block,Approved
BR004100,TASK41430,Engineering,JU-JP,2026-06-12 01:45,2026-06-12 04:15,Traffic Block,Requested
BR004101,TASK42012,Engineering,VSKP-BZA,2026-06-12 11:45,2026-06-12 12:15,Track Renewal Block,Approved
BR004102,TASK14189,S&T,MAS-JTJ,2026-06-12 12:00,2026-06-12 13:10,Interlocking Testing Block,Requested
BR004103,TASK55295,Traction,BZA-SC,2026-06-12 12:15,2026-06-12 13:24,Traction Feed Block,Approved
BR004104,TASK88101,Traction,BZA-MAS,2026-06-12 12:30,2026-06-12 13:00,OHE Maintenance Block,Approved
BR004105,TASK51861,Engineering,GZB-CNB,2026-06-12 13:30,2026-06-12 14:24,Traffic Block,Approved
BR004106,TASK59993,Traction,NDLS-JHS,2026-06-12 22:00,2026-06-13 00:44,Traction Feed Block,Rejected
BR004107,TASK47008,S&T,BSP-R,2026-06-12 22:00,2026-06-13 02:05,Interlocking Testing Block,Approved
BR004108,TASK23066,Traction,JP-ADI,2026-06-12 22:15,2026-06-13 01:04,Traction Feed Block,Approved
BR004109,TASK58812,S&T,VSKP-BZA,2026-06-12 22:15,2026-06-13 02:37,Signal Maintenance Block,Approved
BR004110,TASK91703,Traction,ADI-BRC,2026-06-12 22:15,2026-06-12 23:37,Power Block,Requested
BR004111,TASK19752,Engineering,MAS-JTJ,2026-06-12 22:30,2026-06-13 02:30,Non-Interlocking Block,Approved
BR004112,TASK89979,Traction,BRC-ST,2026-06-12 22:45,2026-06-13 02:43,OHE Maintenance Block,Rejected
BR004113,TASK56804,Engineering,NDLS-JHS,2026-06-12 22:45,2026-06-13 03:38,Bridge Inspection Block,Cancelled
BR004114,TASK71356,S&T,BRC-ST,2026-06-12 22:45,2026-06-13 00:34,Cable Block,Completed
BR004115,TASK42347,Engineering,KGP-VSKP,2026-06-12 22:45,2026-06-13 00:16,Non-Interlocking Block,Completed
BR004116,TASK38107,Engineering,HWH-KGP,2026-06-12 23:00,2026-06-13 03:46,Bridge Inspection Block,Requested
BR004117,TASK23497,Engineering,ALD-MGS,2026-06-12 23:00,2026-06-13 01:32,Traffic Block,Approved
BR004118,TASK97557,S&T,CNB-ALD,2026-06-12 23:15,2026-06-13 01:44,Interlocking Testing Block,Approved
BR004119,TASK44053,Engineering,ADI-BRC,2026-06-12 23:30,2026-06-13 02:37,Track Renewal Block,Completed
BR004120,TASK59583,S&T,BSR-BPL,2026-06-13 00:15,2026-06-13 04:06,Signal Maintenance Block,Completed
BR004121,TASK45532,S&T,SC-NGP,2026-06-13 00:30,2026-06-13 01:56,Cable Block,Approved
BR004122,TASK40325,S&T,VSKP-BZA,2026-06-13 00:30,2026-06-13 04:53,Signal Maintenance Block,Approved
BR004123,TASK26741,Engineering,BSP-R,2026-06-13 00:30,2026-06-13 03:46,Track Renewal Block,Requested
BR004124,TASK43942,Engineering,VSKP-BZA,2026-06-13 00:45,2026-06-13 05:18,Track Renewal Block,Approved
BR004125,TASK99977,S&T,MGS-HWH,2026-06-13 01:00,2026-06-13 04:57,Cable Block,Approved
BR004126,TASK43095,S&T,VSKP-BZA,2026-06-13 01:30,2026-06-13 02:38,Signal Maintenance Block,Requested
BR004127,TASK28165,Engineering,BRC-ST,2026-06-13 01:30,2026-06-13 05:20,Non-Interlocking Block,Approved
BR004128,TASK73450,Engineering,MGS-HWH,2026-06-13 01:45,2026-06-13 04:08,Track Renewal Block,Rejected
BR004129,TASK52039,Traction,NDLS-ASR,2026-06-13 10:15,2026-06-13 10:57,OHE Maintenance Block,Approved
BR004130,TASK27737,Engineering,MGS-HWH,2026-06-13 10:45,2026-06-13 11:52,Non-Interlocking Block,Rejected
